hotel,arrival_date,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,customer_type,adr,total_of_special_requests,reservation_status,reservation_status_date,room_match_flag,total_guest,family_flag,booking_changes_flag,total_nights,revenue,booking_time_flag,weekend_ratio,expected_loss,booking_value,booking_urgency,sameDay_booking
Resort Hotel,2016-11-14,0,3,2016,November,47,14,1,2,1,BB,PRT,Corporate,Corporate,0,A,D,No Deposit,Transient,30,0,Check-Out,2016-11-17,Room Change,1,0,TRUE,3,90,0-7,0.33,0,Low Value,0.25,0
Resort Hotel,2017-02-06,0,3,2017,February,6,6,1,3,1,BB,PRT,Corporate,Corporate,1,A,A,No Deposit,Transient,35,0,Check-Out,2017-02-10,Room Match,1,0,FALSE,4,140,0-7,0.25,0,Low Value,0.25,0
Resort Hotel,2016-11-16,0,0,2016,November,47,16,0,1,1,BB,PRT,Online TA,TA/TO,0,A,D,No Deposit,Transient,54,0,Check-Out,2016-11-17,Room Change,1,0,FALSE,1,54,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-12,0,52,2016,November,46,12,2,3,2,BB,ESP,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,29,0,Check-Out,2016-11-17,Room Change,2,0,FALSE,5,145,31-90,0.4,0,Low Value,0.02,0
Resort Hotel,2016-11-14,0,85,2016,November,47,14,1,2,2,BB,DNK,Online TA,TA/TO,0,E,E,No Deposit,Transient,61.8,1,Check-Out,2016-11-17,Room Match,2,0,TRUE,3,185.39999999999998,31-90,0.33,0,Moderate Value,0.01,0
Resort Hotel,2016-11-13,0,51,2016,November,47,13,2,2,2,HB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,52.4,1,Check-Out,2016-11-17,Room Change,2,0,FALSE,4,209.6,31-90,0.5,0,Moderate Value,0.02,0
Resort Hotel,2016-11-12,0,15,2016,November,46,12,2,3,2,BB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,36.29,0,Check-Out,2016-11-17,Room Match,2,0,FALSE,5,181.45,8-30,0.4,0,Moderate Value,0.06,0
Resort Hotel,2016-11-15,0,44,2016,November,47,15,0,2,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,37.8,2,Check-Out,2016-11-17,Room Match,2,0,FALSE,2,75.6,31-90,0,0,Low Value,0.02,0
Resort Hotel,2016-11-13,0,13,2016,November,47,13,2,2,2,BB,GBR,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,50.68,2,Check-Out,2016-11-17,Room Change,2,0,FALSE,4,202.72,8-30,0.5,0,Moderate Value,0.07,0
Resort Hotel,2016-11-16,0,7,2016,November,47,16,0,1,2,BB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,48,2,Check-Out,2016-11-17,Room Match,2,0,FALSE,1,48,0-7,0,0,Low Value,0.12,0
Resort Hotel,2016-11-16,0,15,2016,November,47,16,0,1,2,BB,FIN,Online TA,TA/TO,0,D,D,No Deposit,Transient,56,0,Check-Out,2016-11-17,Room Match,2,0,FALSE,1,56,8-30,0,0,Low Value,0.06,0
Resort Hotel,2016-11-14,0,50,2016,November,47,14,1,2,2,BB,POL,Online TA,TA/TO,0,A,A,No Deposit,Transient,37.8,1,Check-Out,2016-11-17,Room Match,2,0,FALSE,3,113.39999999999999,31-90,0.33,0,Low Value,0.02,0
Resort Hotel,2016-11-16,0,1,2016,November,47,16,0,1,1,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,60,0,Check-Out,2016-11-17,Room Match,1,0,FALSE,1,60,0-7,0,0,Low Value,0.5,0
Resort Hotel,2016-11-15,0,34,2016,November,47,15,0,2,2,BB,NLD,Online TA,TA/TO,0,E,E,No Deposit,Transient-Party,59.4,3,Check-Out,2016-11-17,Room Match,2,0,FALSE,2,118.8,31-90,0,0,Low Value,0.03,0
Resort Hotel,2016-11-11,0,36,2016,November,46,11,2,4,2,HB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,54.47,0,Check-Out,2016-11-17,Room Match,2,0,TRUE,6,326.82,31-90,0.33,0,High Value,0.03,0
Resort Hotel,2016-11-03,0,80,2016,November,45,3,4,10,2,HB,FRA,Online TA,TA/TO,0,E,E,No Deposit,Transient,85.8,1,Check-Out,2016-11-17,Room Match,2,0,TRUE,14,1201.2,31-90,0.29,0,Premium Value,0.01,0
Resort Hotel,2016-11-10,0,19,2016,November,46,10,2,5,1,Undefined,FRA,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,47,0,Check-Out,2016-11-17,Room Match,1,0,TRUE,7,329,8-30,0.29,0,High Value,0.05,0
Resort Hotel,2016-11-16,0,1,2016,November,47,16,0,1,1,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,54,0,Check-Out,2016-11-17,Room Match,1,0,FALSE,1,54,0-7,0,0,Low Value,0.5,0
Resort Hotel,2017-01-30,0,0,2017,January,5,30,1,0,1,BB,PRT,Online TA,TA/TO,1,A,A,No Deposit,Transient,39.6,0,Check-Out,2017-01-31,Room Match,1,0,FALSE,1,39.6,0-7,1,0,Low Value,1,1
Resort Hotel,2016-11-10,0,19,2016,November,46,10,2,5,2,Undefined,FRA,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,66,0,Check-Out,2016-11-17,Room Match,2,0,TRUE,7,462,8-30,0.29,0,High Value,0.05,0
Resort Hotel,2016-11-11,0,39,2016,November,46,11,2,4,1,BB,IRL,Direct,Direct,0,A,A,No Deposit,Transient,29.41,0,Check-Out,2016-11-17,Room Match,1,0,TRUE,6,176.46,31-90,0.33,0,Moderate Value,0.03,0
Resort Hotel,2016-11-17,0,115,2016,November,47,17,1,3,2,BB,IRL,Groups,Direct,0,A,A,No Deposit,Transient-Party,34,0,Check-Out,2016-11-21,Room Match,2,0,TRUE,4,136,90+,0.25,0,Low Value,0.01,0
Resort Hotel,2016-11-10,0,19,2016,November,46,10,2,5,2,Undefined,FRA,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,66,0,Check-Out,2016-11-17,Room Match,2,0,TRUE,7,462,8-30,0.29,0,High Value,0.05,0
Resort Hotel,2016-11-14,0,63,2016,November,47,14,1,2,3,HB,GBR,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,77.18,0,Check-Out,2016-11-17,Room Change,3,0,TRUE,3,231.54000000000002,31-90,0.33,0,Moderate Value,0.02,0
Resort Hotel,2016-11-10,0,19,2016,November,46,10,2,5,1,Undefined,FRA,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,47,0,Check-Out,2016-11-17,Room Match,1,0,TRUE,7,329,8-30,0.29,0,High Value,0.05,0
Resort Hotel,2016-11-14,0,0,2016,November,47,14,1,2,2,BB,PRT,Online TA,TA/TO,0,E,F,No Deposit,Transient,85,2,Check-Out,2016-11-17,Room Change,2,0,FALSE,3,255,0-7,0.33,0,Moderate Value,1,1
Resort Hotel,2016-11-15,0,34,2016,November,47,15,0,2,2,BB,NLD,Online TA,TA/TO,0,E,E,No Deposit,Transient-Party,65.4,3,Check-Out,2016-11-17,Room Match,2,0,FALSE,2,130.8,31-90,0,0,Low Value,0.03,0
Resort Hotel,2016-11-17,0,3,2016,November,47,17,0,3,2,BB,PRT,Direct,Direct,0,E,E,No Deposit,Transient,80,0,Check-Out,2016-11-20,Room Match,2,0,TRUE,3,240,0-7,0,0,Moderate Value,0.25,0
Resort Hotel,2016-11-17,0,0,2016,November,47,17,0,1,2,BB,GBR,Online TA,TA/TO,0,D,D,No Deposit,Transient,53.4,0,Check-Out,2016-11-18,Room Match,2,0,FALSE,1,53.4,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-14,0,21,2016,November,47,14,1,3,2,HB,BEL,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,66,0,Check-Out,2016-11-18,Room Match,2,0,TRUE,4,264,8-30,0.25,0,Moderate Value,0.05,0
Resort Hotel,2016-11-09,0,28,2016,November,46,9,2,7,1,HB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,40.7,0,Check-Out,2016-11-18,Room Match,1,0,FALSE,9,366.3,8-30,0.22,0,High Value,0.03,0
Resort Hotel,2016-11-14,0,8,2016,November,47,14,1,3,2,BB,ESP,Online TA,TA/TO,0,A,A,No Deposit,Transient,48,0,Check-Out,2016-11-18,Room Match,2,0,FALSE,4,192,8-30,0.25,0,Moderate Value,0.11,0
Resort Hotel,2016-11-13,0,4,2016,November,47,13,2,3,1,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,27,0,Check-Out,2016-11-18,Room Match,1,0,FALSE,5,135,0-7,0.4,0,Low Value,0.2,0
Resort Hotel,2016-11-27,0,12,2016,November,49,27,4,8,1,BB,PRT,Corporate,Direct,0,A,A,No Deposit,Transient,27,0,Check-Out,2016-12-09,Room Match,1,0,FALSE,12,324,8-30,0.33,0,High Value,0.08,0
Resort Hotel,2016-11-14,0,35,2016,November,47,14,1,3,2,HB,DEU,Online TA,TA/TO,0,D,D,No Deposit,Transient,73.8,1,Check-Out,2016-11-18,Room Match,2,0,FALSE,4,295.2,31-90,0.25,0,Moderate Value,0.03,0
Resort Hotel,2016-11-17,0,0,2016,November,47,17,0,1,2,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,60,0,Check-Out,2016-11-18,Room Match,2,0,FALSE,1,60,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-17,0,14,2016,November,47,17,0,1,1,BB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,30,0,Check-Out,2016-11-18,Room Match,1,0,FALSE,1,30,8-30,0,0,Low Value,0.07,0
Resort Hotel,2016-11-17,0,11,2016,November,47,17,0,1,1,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,43,0,Check-Out,2016-11-18,Room Match,1,0,FALSE,1,43,8-30,0,0,Low Value,0.08,0
Resort Hotel,2017-04-27,0,0,2017,April,17,27,0,1,1,BB,PRT,Online TA,TA/TO,1,A,D,No Deposit,Transient,64.6,1,Check-Out,2017-04-28,Room Change,1,0,FALSE,1,64.6,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-13,0,18,2016,November,47,13,2,3,1,BB,PRT,Corporate,Corporate,0,A,A,No Deposit,Transient,35,0,Check-Out,2016-11-18,Room Match,1,0,FALSE,5,175,8-30,0.4,0,Moderate Value,0.05,0
Resort Hotel,2016-11-15,0,6,2016,November,47,15,0,3,1,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,42,0,Check-Out,2016-11-18,Room Match,1,0,FALSE,3,126,0-7,0,0,Low Value,0.14,0
Resort Hotel,2016-11-14,0,52,2016,November,47,14,1,3,2,BB,CHE,Online TA,TA/TO,0,A,F,No Deposit,Transient,67.8,3,Check-Out,2016-11-18,Room Change,2,0,FALSE,4,271.2,31-90,0.25,0,Moderate Value,0.02,0
Resort Hotel,2016-11-17,0,0,2016,November,47,17,0,1,2,BB,PRT,Direct,Direct,0,A,D,No Deposit,Transient,61.2,0,Check-Out,2016-11-18,Room Change,2,0,FALSE,1,61.2,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-17,0,2,2016,November,47,17,0,1,1,BB,PRT,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,30,0,Check-Out,2016-11-18,Room Match,1,0,FALSE,1,30,0-7,0,0,Low Value,0.33,0
Resort Hotel,2016-11-15,0,119,2016,November,47,15,0,3,2,BB,GBR,Online TA,TA/TO,0,D,D,No Deposit,Transient,48.8,3,Check-Out,2016-11-18,Room Match,2,0,FALSE,3,146.39999999999998,90+,0,0,Low Value,0.01,0
Resort Hotel,2016-11-14,0,182,2016,November,47,14,1,3,2,HB,GBR,Online TA,TA/TO,0,A,C,No Deposit,Transient,56.24,0,Check-Out,2016-11-18,Room Change,2,0,TRUE,4,224.96,90+,0.25,0,Moderate Value,0.01,0
Resort Hotel,2016-11-14,0,6,2016,November,47,14,1,3,1,BB,GBR,Online TA,TA/TO,0,A,D,No Deposit,Transient,43,1,Check-Out,2016-11-18,Room Change,1,0,FALSE,4,172,0-7,0.25,0,Moderate Value,0.14,0
Resort Hotel,2016-11-12,0,32,2016,November,46,12,2,4,2,BB,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,30.24,1,Check-Out,2016-11-18,Room Match,2,0,FALSE,6,181.44,31-90,0.33,0,Moderate Value,0.03,0
Resort Hotel,2016-11-17,0,8,2016,November,47,17,0,1,2,BB,PRT,Online TA,TA/TO,0,A,A,No Deposit,Transient,48,1,Check-Out,2016-11-18,Room Match,2,0,FALSE,1,48,8-30,0,0,Low Value,0.11,0
Resort Hotel,2016-11-16,0,0,2016,November,47,16,0,2,2,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,60,0,Check-Out,2016-11-18,Room Match,2,0,FALSE,2,120,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-15,0,37,2016,November,47,15,0,3,2,HB,DEU,Online TA,TA/TO,0,D,D,No Deposit,Transient,73.8,2,Check-Out,2016-11-18,Room Match,2,0,FALSE,3,221.39999999999998,31-90,0,0,Moderate Value,0.03,0
Resort Hotel,2016-11-18,0,2,2016,November,47,18,0,2,2,HB,DEU,Direct,TA/TO,0,A,D,No Deposit,Transient,73.8,2,Check-Out,2016-11-20,Room Change,2,0,FALSE,2,147.6,0-7,0,0,Low Value,0.33,0
Resort Hotel,2016-11-11,0,109,2016,November,46,11,2,5,2,BB,ESP,Online TA,TA/TO,0,A,C,No Deposit,Transient,43.8,2,Check-Out,2016-11-18,Room Change,2,0,TRUE,7,306.59999999999997,90+,0.29,0,High Value,0.01,0
Resort Hotel,2016-11-04,0,132,2016,November,45,4,4,10,2,BB,NLD,Online TA,TA/TO,0,E,E,No Deposit,Transient,55.8,1,Check-Out,2016-11-18,Room Match,2,0,TRUE,14,781.1999999999999,90+,0.29,0,Premium Value,0.01,0
Resort Hotel,2016-11-11,0,47,2016,November,46,11,2,5,2,BB,GBR,Online TA,TA/TO,0,E,E,No Deposit,Transient,42.97,1,Check-Out,2016-11-18,Room Match,2,0,FALSE,7,300.78999999999996,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2016-11-11,0,53,2016,November,46,11,2,5,2,BB,GBR,Online TA,TA/TO,0,E,E,No Deposit,Transient,55.8,1,Check-Out,2016-11-18,Room Match,2,0,FALSE,7,390.59999999999997,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2016-11-04,0,44,2016,November,45,4,4,10,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,30.24,1,Check-Out,2016-11-18,Room Match,2,0,FALSE,14,423.35999999999996,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2016-11-11,0,37,2016,November,46,11,2,5,2,BB,IRL,Direct,Direct,0,E,E,No Deposit,Transient,54.56,0,Check-Out,2016-11-18,Room Match,2,0,FALSE,7,381.92,31-90,0.29,0,High Value,0.03,0
Resort Hotel,2016-11-15,0,19,2016,November,47,15,0,3,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,30.6,1,Check-Out,2016-11-18,Room Match,2,0,FALSE,3,91.80000000000001,8-30,0,0,Low Value,0.05,0
Resort Hotel,2016-11-13,0,19,2016,November,47,13,2,3,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,52,0,Check-Out,2016-11-18,Room Match,2,0,TRUE,5,260,8-30,0.4,0,Moderate Value,0.05,0
Resort Hotel,2016-11-18,0,32,2016,November,47,18,0,0,2,BB,PRT,Offline TA/TO,TA/TO,0,A,I,No Deposit,Transient,0,0,Check-Out,2016-11-18,Room Change,2,0,FALSE,0,0,31-90,0,0,Low Value,0.03,0
Resort Hotel,2016-11-12,0,40,2016,November,46,12,2,5,2,HB,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,51.84,0,Check-Out,2016-11-19,Room Match,2,0,TRUE,7,362.88,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2016-11-14,0,97,2016,November,47,14,1,4,2,BB,GBR,Online TA,TA/TO,0,E,E,No Deposit,Transient,57.8,1,Check-Out,2016-11-19,Room Match,2,0,FALSE,5,289,90+,0.2,0,Moderate Value,0.01,0
Resort Hotel,2016-11-12,0,23,2016,November,46,12,2,5,2,HB,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,57.39,0,Check-Out,2016-11-19,Room Match,2,0,TRUE,7,401.73,8-30,0.29,0,High Value,0.04,0
Resort Hotel,2016-11-12,0,41,2016,November,46,12,2,5,2,BB,IRL,Online TA,TA/TO,0,E,E,No Deposit,Transient,55.8,2,Check-Out,2016-11-19,Room Match,2,0,TRUE,7,390.59999999999997,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2016-11-13,0,113,2016,November,47,13,2,4,2,BB,USA,Online TA,TA/TO,0,D,D,No Deposit,Transient,37.71,1,Check-Out,2016-11-19,Room Match,2,0,FALSE,6,226.26,90+,0.33,0,Moderate Value,0.01,0
Resort Hotel,2016-11-18,0,0,2016,November,47,18,0,1,1,BB,NLD,Direct,Direct,0,H,H,No Deposit,Transient,105,0,Check-Out,2016-11-19,Room Match,1,0,FALSE,1,105,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-19,0,0,2016,November,47,19,1,1,1,BB,NLD,Direct,Direct,1,H,H,No Deposit,Transient,108,0,Check-Out,2016-11-21,Room Match,1,0,TRUE,2,216,0-7,0.5,0,Moderate Value,1,1
Resort Hotel,2016-11-16,0,41,2016,November,47,16,0,3,2,HB,SVK,Direct,Direct,0,A,A,No Deposit,Transient,63.26,0,Check-Out,2016-11-19,Room Match,2,0,TRUE,3,189.78,31-90,0,0,Moderate Value,0.02,0
Resort Hotel,2016-11-14,0,153,2016,November,47,14,1,4,2,BB,AUS,Online TA,TA/TO,0,E,E,No Deposit,Transient,57.4,1,Check-Out,2016-11-19,Room Match,2,0,FALSE,5,287,90+,0.2,0,Moderate Value,0.01,0
Resort Hotel,2016-11-18,0,0,2016,November,47,18,0,1,1,BB,NLD,Direct,Direct,0,H,H,No Deposit,Transient,111,0,Check-Out,2016-11-19,Room Match,1,0,FALSE,1,111,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-12,0,37,2016,November,46,12,2,5,2,HB,ESP,Online TA,TA/TO,0,G,G,No Deposit,Transient,130,0,Check-Out,2016-11-19,Room Match,4,1,FALSE,7,910,31-90,0.29,0,Premium Value,0.03,0
Resort Hotel,2016-11-12,0,37,2016,November,46,12,2,5,2,BB,ESP,Online TA,TA/TO,0,A,D,No Deposit,Transient,43.8,2,Check-Out,2016-11-19,Room Change,2,0,FALSE,7,306.59999999999997,31-90,0.29,0,High Value,0.03,0
Resort Hotel,2016-11-18,0,1,2016,November,47,18,0,1,2,BB,PRT,Online TA,TA/TO,0,A,D,No Deposit,Transient,71,1,Check-Out,2016-11-19,Room Change,2,0,FALSE,1,71,0-7,0,0,Low Value,0.5,0
Resort Hotel,2016-11-19,0,5,2016,November,47,19,0,1,2,BB,PRT,Online TA,TA/TO,0,A,D,No Deposit,Transient,71,2,Check-Out,2016-11-20,Room Change,2,0,FALSE,1,71,0-7,0,0,Low Value,0.17,0
Resort Hotel,2017-02-03,0,12,2017,February,5,3,0,2,2,BB,PRT,Online TA,TA/TO,1,D,D,No Deposit,Transient,65,1,Check-Out,2017-02-05,Room Match,2,0,FALSE,2,130,8-30,0,0,Low Value,0.08,0
Resort Hotel,2017-03-10,0,47,2017,March,10,10,0,2,2,BB,PRT,Online TA,TA/TO,1,A,A,No Deposit,Transient,60,1,Check-Out,2017-03-12,Room Match,2,0,FALSE,2,120,31-90,0,0,Low Value,0.02,0
Resort Hotel,2016-11-13,0,11,2016,November,47,13,2,4,2,HB,GBR,Offline TA/TO,TA/TO,0,D,D,No Deposit,Transient,74.05,0,Check-Out,2016-11-19,Room Match,2,0,FALSE,6,444.29999999999995,8-30,0.33,0,High Value,0.08,0
Resort Hotel,2016-11-16,0,56,2016,November,47,16,0,3,2,BB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,29,0,Check-Out,2016-11-19,Room Change,2,0,FALSE,3,87,31-90,0,0,Low Value,0.02,0
Resort Hotel,2016-11-16,0,56,2016,November,47,16,0,3,3,BB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,44,0,Check-Out,2016-11-19,Room Change,3,0,FALSE,3,132,31-90,0,0,Low Value,0.02,0
Resort Hotel,2016-11-15,0,19,2016,November,47,15,0,4,2,BB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,30.6,0,Check-Out,2016-11-19,Room Match,2,0,FALSE,4,122.4,8-30,0,0,Low Value,0.05,0
Resort Hotel,2016-11-18,0,0,2016,November,47,18,0,1,2,BB,PRT,Direct,Direct,0,A,A,No Deposit,Transient,60,0,Check-Out,2016-11-19,Room Match,2,0,FALSE,1,60,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-17,0,0,2016,November,47,17,0,2,2,BB,PRT,Direct,Direct,0,A,D,No Deposit,Transient,66,0,Check-Out,2016-11-19,Room Change,2,0,FALSE,2,132,0-7,0,0,Low Value,1,1
Resort Hotel,2016-11-19,0,1,2016,November,47,19,0,1,2,BB,PRT,Direct,Direct,0,A,D,No Deposit,Transient,60,0,Check-Out,2016-11-20,Room Change,2,0,FALSE,1,60,0-7,0,0,Low Value,0.5,0
Resort Hotel,2016-11-14,0,49,2016,November,47,14,1,4,2,BB,BEL,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,29,1,Check-Out,2016-11-19,Room Change,2,0,FALSE,5,145,31-90,0.2,0,Low Value,0.02,0
Resort Hotel,2016-11-12,0,40,2016,November,46,12,2,5,2,BB,SWE,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,30.6,0,Check-Out,2016-11-19,Room Match,2,0,TRUE,7,214.20000000000002,31-90,0.29,0,Moderate Value,0.02,0
Resort Hotel,2017-04-08,0,131,2017,April,14,8,0,1,2,BB,SWE,Direct,Direct,1,A,A,No Deposit,Transient,60,0,Check-Out,2017-04-09,Room Match,2,0,FALSE,1,60,90+,0,0,Low Value,0.01,0
Resort Hotel,2017-04-09,0,133,2017,April,15,9,4,9,2,BB,SWE,Online TA,TA/TO,1,A,A,No Deposit,Transient,65.77,2,Check-Out,2017-04-22,Room Match,2,0,TRUE,13,855.01,90+,0.31,0,Premium Value,0.01,0
Resort Hotel,2016-11-17,0,27,2016,November,47,17,0,2,2,BB,FRA,Direct,Direct,0,A,A,No Deposit,Transient,38.88,0,Check-Out,2016-11-19,Room Match,2,0,FALSE,2,77.76,8-30,0,0,Low Value,0.04,0
Resort Hotel,2016-11-14,0,55,2016,November,47,14,1,4,2,BB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,29,0,Check-Out,2016-11-19,Room Change,3,1,FALSE,5,145,31-90,0.2,0,Low Value,0.02,0
Resort Hotel,2016-11-14,0,55,2016,November,47,14,1,4,2,BB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,29,0,Check-Out,2016-11-19,Room Change,2,0,FALSE,5,145,31-90,0.2,0,Low Value,0.02,0
Resort Hotel,2016-11-12,0,83,2016,November,46,12,2,5,1,HB,DEU,Online TA,TA/TO,0,E,E,No Deposit,Transient,57.64,0,Check-Out,2016-11-19,Room Match,1,0,TRUE,7,403.48,31-90,0.29,0,High Value,0.01,0
Resort Hotel,2016-11-12,0,83,2016,November,46,12,2,5,1,HB,DEU,Online TA,TA/TO,0,D,D,No Deposit,Transient,50.44,0,Check-Out,2016-11-19,Room Match,1,0,TRUE,7,353.08,31-90,0.29,0,High Value,0.01,0
Resort Hotel,2016-11-16,0,57,2016,November,47,16,0,3,2,BB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,29,0,Check-Out,2016-11-19,Room Change,2,0,FALSE,3,87,31-90,0,0,Low Value,0.02,0
Resort Hotel,2016-11-12,0,47,2016,November,46,12,2,5,2,HB,PRT,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,52.4,1,Check-Out,2016-11-19,Room Change,2,0,FALSE,7,366.8,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2016-11-12,0,46,2016,November,46,12,2,5,2,HB,SWE,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,54,0,Check-Out,2016-11-19,Room Match,2,0,FALSE,7,378,31-90,0.29,0,High Value,0.02,0
Resort Hotel,2016-11-15,0,33,2016,November,47,15,0,4,1,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,26.99,1,Check-Out,2016-11-19,Room Match,1,0,FALSE,4,107.96,31-90,0,0,Low Value,0.03,0
Resort Hotel,2016-11-12,0,9,2016,November,46,12,2,5,2,HB,GBR,Online TA,TA/TO,0,F,F,No Deposit,Transient,82.51,1,Check-Out,2016-11-19,Room Match,2,0,FALSE,7,577.57,8-30,0.29,0,Premium Value,0.1,0
Resort Hotel,2016-11-12,0,17,2016,November,46,12,2,5,2,BB,IRL,Online TA,TA/TO,0,A,A,No Deposit,Transient,49.71,0,Check-Out,2016-11-19,Room Match,2,0,FALSE,7,347.97,8-30,0.29,0,High Value,0.06,0
Resort Hotel,2016-11-18,0,1,2016,November,47,18,0,1,2,BB,ESP,Online TA,TA/TO,0,A,D,No Deposit,Transient,65,0,Check-Out,2016-11-19,Room Change,2,0,FALSE,1,65,0-7,0,0,Low Value,0.5,0
Resort Hotel,2016-11-19,0,95,2016,November,47,19,2,5,2,BB,GBR,Online TA,TA/TO,0,A,A,No Deposit,Transient,8,2,Check-Out,2016-11-26,Room Match,2,0,TRUE,7,56,90+,0.29,0,Low Value,0.01,0
Resort Hotel,2016-11-12,0,52,2016,November,46,12,2,5,2,BB,FRA,Offline TA/TO,TA/TO,0,A,D,No Deposit,Transient,29,0,Check-Out,2016-11-19,Room Change,2,0,FALSE,7,203,31-90,0.29,0,Moderate Value,0.02,0
Resort Hotel,2016-11-14,0,40,2016,November,47,14,1,5,2,HB,FRA,Online TA,TA/TO,0,A,A,No Deposit,Transient,51.84,0,Check-Out,2016-11-20,Room Match,2,0,TRUE,6,311.04,31-90,0.17,0,High Value,0.02,0
Resort Hotel,2016-11-17,0,15,2016,November,47,17,0,3,2,BB,BRA,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,29,0,Check-Out,2016-11-20,Room Match,2,0,FALSE,3,87,8-30,0,0,Low Value,0.06,0
Resort Hotel,2016-11-13,0,38,2016,November,47,13,2,5,2,HB,DEU,Offline TA/TO,TA/TO,0,E,E,No Deposit,Transient,68.4,0,Check-Out,2016-11-20,Room Match,2,0,FALSE,7,478.80000000000007,31-90,0.29,0,High Value,0.03,0
Resort Hotel,2016-11-17,0,46,2016,November,47,17,0,3,2,BB,GBR,Online TA,TA/TO,0,E,E,No Deposit,Transient,68.47,2,Check-Out,2016-11-20,Room Match,2,0,FALSE,3,205.41,31-90,0,0,Moderate Value,0.02,0
Resort Hotel,2016-11-13,0,27,2016,November,47,13,2,5,2,HB,GBR,Offline TA/TO,TA/TO,0,A,A,No Deposit,Transient,55.8,0,Check-Out,2016-11-20,Room Match,2,0,FALSE,7,390.59999999999997,8-30,0.29,0,High Value,0.04,0
Resort Hotel,2016-11-17,0,52,2016,November,47,17,0,3,2,BB,GBR,Offline TA/TO,TA/TO,0,E,E,No Deposit,Transient,46.8,0,Check-Out,2016-11-20,Room Match,2,0,FALSE,3,140.39999999999998,31-90,0,0,Low Value,0.02,0
